"","quadrat","Census","AWP","AWM","AWR","NetFlux"
"65","0122",3,2.01820702616966,3.73298329906699,0.0066799064696901,-1.70809636642764
"66","0122",4,1.82783606790608,0.547432581604165,0.0153162128905005,1.29571969919242
"67","0123",2,1.67532579913393,1.05111883599333,0.0155924916799165,0.639799454820513
"68","0123",3,2.09393277457975,2.30965189718844,0.0352538726167976,-0.180465249991886
"69","0123",4,0.86642108264305,1.15174695066065,0.031653486623645,-0.253672381393951
"70","0124",2,1.04790406750993,0.103860960333333,0.000786231982425187,0.944829339159025
"71","0124",3,1.04014479740427,1.11192509626878,0.0231574603351202,-0.0486228385293885
"72","0124",4,0.631445020512798,8.73683052928014,0.0164376916317996,-8.08894781713554
"73","0125",2,1.44804666036953,0.166697421524449,0.000398306620200846,1.28174754546529
"74","0125",3,2.06097849863538,0.631630405414339,0.0285688036767903,1.45791689689783
"75","0125",4,1.36924258175913,5.66711727510481,0.0153437944133589,-4.28253089893232
"76","0126",2,1.63633103325687,1.18153031536759,0.00123065284822391,0.45603137073751
"77","0126",3,2.03276410772471,2.68123474579692,0.0107708927928817,-0.637699745279325
"78","0126",4,1.52175216404794,2.82724352551502,0.0449821203873479,-1.26050924107973
"79","0127",2,0.811448335537475,0,0.00271713910933832,0.814165474646814
"80","0127",3,1.61424908467622,0.414695621170475,0.151709844617519,1.35126330812327
"81","0127",4,1.07222773259684,0.426665910182186,0.0687118085683935,0.714273630983051
"82","0128",2,1.36813756013975,0.391269715493197,0.0112072159931929,0.988075060639747
"83","0128",3,1.97484565789201,0.225157096963644,0.105386396148033,1.8550749570764
"84","0128",4,0.972865143117362,0.409255528088327,0.0332105264340163,0.596820141463051
"85","0129",2,1.53721493499781,0.0359783305740598,0.0245744599714368,1.52581106439518
"86","0129",3,2.8983294316932,0.229540516994804,0.11234142678088,2.78113034147928
"87","0129",4,1.10276622142302,0.17214844665391,0.0241289415308607,0.954746716299975
"88","0130",2,1.29068712131287,0.174712909246861,0.0040257147677075,1.11999992683372
"89","0130",3,3.04613341815029,1.02956504171143,0.036345578152901,2.05291395459176
"90","0130",4,2.19104613591748,0.867717073257528,0.00485047705673547,1.32817953971668
"91","0131",2,1.56282252394968,0.223975400056262,0.000302712187087709,1.3391498360805
"92","0131",3,3.00176587728946,0.778664819146113,0.00502369244687975,2.22812475059023
"93","0131",4,0.872957867008713,1.45239228315035,0.006727853841283,-0.572706562300356
"94","0132",2,-4.03738728109691,0.959953653489424,0.0236283747354711,-4.97371255985086
"95","0132",3,2.46026475599709,0.0618529976042559,0.0503474128712127,2.44875917126405
"96","0132",4,1.56823999791481,0.0734458953575758,0.0301321425409705,1.52492624509821
"97","0201",2,1.02293537439983,0.548563235532049,0.0946640660777125,0.569036204945489
"98","0201",3,1.45117292379714,2.07479171084919,0.120637234036656,-0.502981553015397
"99","0201",4,1.20397874885406,0.535155774305315,0.0163538296063067,0.685176804155048
"100","0202",2,0.805851173422494,0.202261582899562,0.033634478240014,0.637224068762946
"101","0202",3,0.877976753654361,9.6376662020019,0.233094061157555,-8.52659538718999
"102","0202",4,0.898477521446016,1.83202991912452,0.0679484835936218,-0.865603914084882
"103","0203",2,1.27200511751676,0.135835615199383,0.00936953895109291,1.14553904126847
"104","0203",3,0.177550665796847,4.09055948340366,0.143841668972017,-3.7691671486348
"105","0203",4,0.187776385711532,2.04575459245768,0.0373820795338748,-1.82059612721227
"106","0204",2,1.76223661842322,0.20634047832417,0.0448500350108731,1.60074617510992
"107","0204",3,2.43136793090407,6.1188677805718,0.0881071532593769,-3.59939269640835
"108","0204",4,1.76288627377334,5.1229165876743,0.122702525718283,-3.23732778818268
"109","0205",2,1.55703724385746,0.429510826566824,0.0484403047773213,1.17596672206796
"110","0205",3,1.94622275957877,8.96072890532861,0.137400673014254,-6.87710547273559
"111","0205",4,0.278759790945954,0.340582658961502,0.0568496647425252,-0.00497320327302309
"112","0206",2,1.66678308918087,0.190121375894092,0.00759177930016752,1.48425349258695
"113","0206",3,2.16408132826132,0.147576543454988,0.091802237151764,2.1083070219581
"114","0206",4,2.13924779093399,0.337568280363845,0.024471389073312,1.82615089964346
"115","0207",2,1.20820857948626,1.19835644328508,0.00486873927422702,0.0147208754754053
"116","0207",3,0.707209556479856,7.13236490388744,0.0151069672074669,-6.41004838020012
"117","0207",4,0.933096987817488,0.0277314056971709,0.0745789984125739,0.979944580532891
"118","0208",2,5.56753964491955,0.03052199128241,0.00878094749115525,5.5457986011283
"119","0208",3,4.57169169822731,7.65563632667332,0.0847216704335139,-2.99922295801249
"120","0208",4,3.69291265988768,17.6910197840949,0.0359544731160521,-13.9621526510912
"121","0209",2,1.4669063343984,2.78005789518159,0.00685978169830656,-1.30629177908489
"122","0209",3,2.6838645116208,0.170230178033163,0.0185153578429815,2.53214969143062
"123","0209",4,2.19560458772402,0.0322425636821944,0.0187502619707403,2.18211228601256
"124","0210",2,1.44290561035435,2.16497121098796,0.000453867475619961,-0.721611733157989
"125","0210",3,1.30586779931277,0.537492702689784,0.014598865069622,0.782973961692611
"126","0210",4,1.10498242862331,10.1546156081271,0.010983448175781,-9.038649731328
"127","0211",2,2.77804354184629,0.379572659403871,0,2.39847088244242
"128","0211",3,3.0948982011965,0,0.0065131001371195,3.10141130133362
"129","0211",4,2.17850180096697,6.59674485476557,0.00823611590738275,-4.41000693789123
"130","0212",2,2.51928846701918,14.0080625289022,0.00411354803388852,-11.4846605138491
"131","0212",3,3.0455772445497,0.0172951189063686,0.00326263947700088,3.03154476512033
"132","0212",4,2.21101357593064,0.18777038222418,0.00271976494651574,2.02596295865297
"133","0213",2,1.75911675772903,0.0254335691871812,0.000528576995801929,1.73421176553765
"134","0213",3,2.12588321945983,0.0505650829995054,0.00429553061037097,2.07961366707069
"135","0213",4,1.23040362498535,1.53834437360949,0.000834049517380998,-0.307106699106754
"136","0214",2,1.45293516473059,0.979585868828374,0,0.473349295902218
"137","0214",3,1.46364642562749,0.0155627588140764,0,1.44808366681341
"138","0214",4,0.693603632541687,3.21960061831717,0,-2.52599698577548
"139","0215",2,3.53623208550441,0.0981281076072988,0,3.43810397789711
"140","0215",3,5.48318536318616,1.09581979125148,0,4.38736557193468
"141","0215",4,2.81817633806628,0,0,2.81817633806628
"142","0216",2,1.40668271938565,0.105072734130655,0,1.301609985255
"143","0216",3,1.03584558128798,3.87582841421433,0,-2.83998283292635
"144","0216",4,0.822425173661972,16.1234182389847,0,-15.3009930653227
"145","0217",2,3.83974189558842,10.8656740382607,0.00272690957808489,-7.02320523309423
"146","0217",3,5.56326876924153,0.0591878469520657,0.00247094754774347,5.50655186983721
"147","0217",4,3.34278812184187,0.0837879569833728,0,3.25900016485849
"148","0218",2,5.69786854067086,0.206089006002965,0.000606243726953816,5.49238577839485
"149","0218",3,2.0008170381377,0,0,2.0008170381377
"150","0218",4,1.98577177686306,12.0495487767601,0.000363403547831986,-10.0634135963492
"151","0219",2,1.726961961049,0.15986328817345,0,1.56709867287555
"152","0219",3,2.61282546315784,1.37489917094273,0.00111898383230121,1.23904527604741
"153","0219",4,2.02518674538067,1.07702216616659,0.00482370148505432,0.952988280699133
"154","0220",2,5.92827525866148,0.127968420322419,0,5.80030683833906
"155","0220",3,1.31251758896232,2.30284140030986,0,-0.990323811347542
"156","0220",4,1.7047487003555,7.01556564222873,0.00671187028772722,-5.3041050715855
"157","0221",2,1.7650498335393,1.24946822478155,0,0.515581608757743
"158","0221",3,2.89743811543182,0.252636879204568,0,2.64480123622725
"159","0221",4,1.59925914570719,0.0652766062192193,0,1.53398253948797
"160","0222",2,1.1957899306639,0.428268237232522,0.00117271992970297,0.768694413361077
"161","0222",3,1.83792325311405,2.36235415746059,0.00224198889310381,-0.522188915453441
"162","0222",4,1.12148868637828,2.36175481150585,0.0197639304358512,-1.22050219469172
"163","0223",2,0.84924032490333,0.209639444355846,0.00638655034835998,0.645987430895844
"164","0223",3,1.00957288485766,0.122861175470644,0.00243554045981663,0.889147249846834
"165","0223",4,0.53724526971932,1.13908436347796,0.00924568534618561,-0.592593408412452
"166","0224",2,1.16340245033032,0.127933034682695,0.00233112547978108,1.03780054112741
"167","0224",3,2.4972046546508,0.0511449074443187,0.00378004815834103,2.44983979536482
"168","0224",4,1.33880012155994,0.31613468660026,0.000871034858397823,1.02353646981808
"169","0225",2,1.30782735903956,0.188546480491307,0.000473255098495961,1.11975413364675
"170","0225",3,1.66506508581336,0.0415764611005942,0,1.62348862471276
"171","0225",4,1.2087297780375,0.210285904034112,0.00385149159784319,1.00229536560123
"172","0226",2,2.70956818083758,0.073131719366761,0,2.63643646147082
"173","0226",3,2.57401705710814,0.171272788063779,0,2.40274426904437
"174","0226",4,2.31270378403674,5.41310035847436,0.00263247722351583,-3.09776409721411
"175","0227",2,1.69787948812945,0.964378770181377,0.000395420523314621,0.733896138471392
"176","0227",3,2.72572966443463,0.109839086469307,0.00420330913759065,2.62009388710291
"177","0227",4,1.42797521449618,4.93833436449664,0.0008488240690821,-3.50951032593138
"178","0228",2,2.22512331443987,0.115389317787366,0,2.1097339966525
"179","0228",3,3.81177508653631,0.425090509117412,0.000367223110995848,3.3870518005299
"180","0228",4,0.830749820080916,1.60370917268744,0,-0.772959352606526
"181","0229",2,2.17917645506375,0.249810964451228,0.00623016598684631,1.93559565659937
"182","0229",3,3.18581297061841,0.0520581760867775,0.00678571111665189,3.14054050564828
"183","0229",4,0.831411681308601,0.480672362366394,0.00894317564905906,0.359682494591266
"184","0230",2,3.13633769236865,0.187955733209764,0,2.94838195915889
"185","0230",3,4.08885159353055,5.9305039756175,0.0106670829750487,-1.8309852991119
"186","0230",4,2.0723340999757,0.0156139182051547,0.195410559276938,2.25213074104748
"187","0231",2,2.04124830800891,0,0.000824877179033957,2.04207318518794
"188","0231",3,3.14437598964258,0.426526667662249,0.00508253855989051,2.72293186054022
"189","0231",4,1.86182978432248,0.877065068931722,0.0121772639593029,0.996941979350059
"190","0232",2,3.01886355540257,1.63281737541081,0.00190117293114354,1.38794735292291
"191","0232",3,4.13121624383036,0.119891284491764,0.0118118089773971,4.023136768316
"192","0232",4,1.23862644876649,1.44909500637407,0.0129451269699916,-0.197523430637593
"193","0301",2,1.26453805859836,3.38769626939828,0.255686809541014,-1.8674714012589
"194","0301",3,0.785401181906908,8.5381995644612,0.0953467127327537,-7.65745166982154
"195","0301",4,0.683433971273258,0.292932793498267,0.0560952468959788,0.44659642467097
"196","0302",2,2.80750124804242,0.00883195653643997,0.0464259095291372,2.84509520103512
"197","0302",3,2.86572835356497,1.1328039739632,0.0495130629809627,1.78243744258274
"198","0302",4,1.71455790888846,21.6985060804229,0.0253596419621747,-19.9585885295722
"199","0303",2,2.03776566894618,1.20817912560024,0.0668072784853113,0.896393821831257
"200","0303",3,1.35770435967582,9.30778016769434,0.0800257997433723,-7.87005000827515
"201","0303",4,0.877286128470257,0.812393076204059,0.014848290783863,0.079741343050062
"202","0304",2,3.0630166139171,3.20508825535622,0.0186699300467171,-0.123401711392407
"203","0304",3,2.91002442720487,3.9597476297262,0.0308681265229413,-1.01885507599839
"204","0304",4,2.11912984705188,4.78344882332979,0.0240789368082784,-2.64024003946964
"205","0305",2,1.85670500972859,0.227970363787808,0.501491747584667,2.13022639352545
"206","0305",3,2.07030683089956,2.85538874494767,0.0165080176301451,-0.768573896417973
"207","0305",4,1.48324798376588,1.76072416601191,0.00924054029932348,-0.268235641946707
"208","0306",2,5.11441249186972,0.334458148957539,0.00768553495441048,4.78763987786659
"209","0306",3,4.63885041568703,0.0106289461122159,0.0578957262445984,4.68611719581941
"210","0306",4,3.77296792199039,3.19470532331792,0.017954013550584,0.596216612223056
"211","0307",2,2.04908221404693,0.294992239448363,0.00807111499602676,1.7621610895946
"212","0307",3,2.89662837231186,7.57551546066918,0.0428368230014347,-4.63605026535589
"213","0307",4,1.36601690265348,0.0068400777247025,0.0476766652534156,1.40685349018219
"214","0308",2,2.3688656647254,0.0535011464262041,0.0287231778340209,2.34408769613322
"215","0308",3,2.01503499644511,0.00840590821407012,0.115350268034715,2.12197935626576
"216","0308",4,1.80357839251763,20.6953649372676,0.0679593860746804,-18.8238271586753
"217","0309",2,2.10186897269577,2.59530654792882,0.00879605651690762,-0.484641518716141
"218","0309",3,2.04969612278345,0.00546240747836825,0.0263627089301135,2.07059642423519
"219","0309",4,1.62191427871409,0.950111473215167,0.0204187591678366,0.692221564666756
"220","0310",2,1.07715496043343,0.00558206770173489,0.00216804249951721,1.07374093523121
"221","0310",3,1.49885800786637,0.10800726342596,0.00218925749766278,1.39304000193807
"222","0310",4,1.21891643495904,0.00428185990163473,0.00099546336018416,1.21563003841759
"223","0311",2,1.02649813454823,0,0.00123434708808955,1.02773248163632
"224","0311",3,1.20531983508755,0.00492872383927693,0.0358240453913875,1.23621515663966
"225","0311",4,1.49945353782097,0.0456870611631469,0.00342294048110931,1.45718941713893
"226","0312",2,0.314715799192239,0.154249823476949,0.00961448678985169,0.170080462505141
"227","0312",3,1.29436666457073,0.197777358290111,0.100564749689215,1.19715405596983
"228","0312",4,0.500989710673891,4.10684464056727,0.0442712023689779,-3.5615837275244
"229","0313",2,3.7775778955412,0.655660752616888,0.00444447320597789,3.12636161613029
"230","0313",3,4.08717729816011,0.00918831626728331,0.0135473792623948,4.09153636115522
"231","0313",4,2.36994487559564,0.173521610786973,0.016778988959502,2.21320225376817
"232","0314",2,2.72661138973803,0.111535198096948,0,2.61507619164109
"233","0314",3,2.40726326518183,0.701276299439938,0.000744712136337101,1.70673167787823
"234","0314",4,1.98185629531191,1.31973451267067,0.000985209196165523,0.66310699183741
"235","0315",2,2.91413157203098,0.367923012608094,0.302972098921241,2.84918065834413
"236","0315",3,4.38170544181327,0.415482381748494,0,3.96622306006477
"237","0315",4,2.65034487427262,3.03897390281537,0,-0.388629028542748
"238","0316",2,2.20533568232115,8.88448432260603,0,-6.67914864028488
"239","0316",3,3.19307105229143,0.547528754945354,0.00666599336884235,2.65220829071492
"240","0316",4,2.22695311105057,1.10718869416485,0.00346446126467991,1.1232288781504
"241","0317",2,0.979652106340927,1.17631397686942,0,-0.196661870528493
"242","0317",3,1.48151526406175,0.322690059605121,0.00685430406553386,1.16567950852216
"243","0317",4,0.670126178455846,12.485957613789,0.0100419023148166,-11.8057895330184
"244","0318",2,0.802025042187691,0.243330035832395,0,0.558695006355295
"245","0318",3,1.10506528327744,0.314495493068716,0,0.790569790208722
"246","0318",4,1.26337848861211,0.863040028782939,0.0132043306026475,0.413542790431818
"247","0319",2,0.541306362629979,0.269245068362731,0.200588853707451,0.4726501479747
"248","0319",3,0.434325554178749,0,0.000639354682375562,0.434964908861124
"249","0319",4,0.171945921575103,3.7741503592302,0.000379181613914054,-3.60182525604118
"250","0320",2,1.29311279922621,0.134226425471635,0.00492029380713541,1.16380666756171
"251","0320",3,1.23893933409523,0.636498942318779,0.00271158767632568,0.605151979452777
"252","0320",4,0.680200569147265,8.73423754421233,0.0193759343986779,-8.03466104066639
"253","0321",2,2.69589090181071,0.344329432272018,0.000971714687040277,2.35253318422573
"254","0321",3,1.60400883067316,7.49457367522206,0.000295999323131069,-5.89026884522577
"255","0321",4,2.17839330673345,0.0832181039549164,0.0046372746230313,2.09981247740157
"256","0322",2,1.99024952003641,0.214297536215289,0.00137203824923149,1.77732402207036
"257","0322",3,2.26922794345238,6.85352904924385,0.00452587529454894,-4.57977523049693
"258","0322",4,1.57127264508381,3.55933684072889,0.00085570946542735,-1.98720848617965
"259","0323",2,1.57790315193339,0.0395234578216232,0.000297177674306768,1.53867687178608
"260","0323",3,2.1879581187939,2.8817972625959,0.00631806549112383,-0.687521078310878
"261","0323",4,1.32880212395198,0.133174321803018,0.00260753458680975,1.19823533673577
"262","0324",2,1.70004582695461,0.0761065697125733,0,1.62393925724204
"263","0324",3,2.82517318127186,0.0122369026669684,0,2.8129362786049
"264","0324",4,1.79282591989239,0.951095983351238,0,0.841729936541155
"265","0325",2,0.650607269322712,1.86994661898322,0,-1.21933934966051
"266","0325",3,1.45108684627118,0.00544308463329453,0.000993426372440988,1.44663718801032
"267","0325",4,1.02674001078131,1.0572145625462,0.000363403547831986,-0.0301111482170506
"268","0326",2,0.968077242208983,0.131624646921146,0,0.836452595287837
"269","0326",3,1.12898606006751,0.0299387263040834,0,1.09904733376342
"270","0326",4,1.22998476142466,0.0864037051211498,0,1.14358105630351
"271","0327",2,2.93583641292478,0,0,2.93583641292478
"272","0327",3,4.13913022903486,0.0266152654744454,0.000763003461691338,4.11327796702211
"273","0327",4,2.20863232221475,0.34207617371555,0,1.8665561484992
"274","0328",2,3.11859422869655,0.0592264919942438,0.00413018454864788,3.06349792125096
"275","0328",3,2.97827073248556,0,0,2.97827073248556
"276","0328",4,2.04544409430734,0.873466961002724,0,1.17197713330462
"277","0329",2,5.48598598726756,0.042210819954954,0.00337649313856816,5.44715166045117
"278","0329",3,2.88414512910619,0.580495871719165,0.00734402365746657,2.31099328104449
"279","0329",4,2.41380313292515,0.00820778837518433,0.000367223110995848,2.40596256766096
"280","0330",2,1.98034779901357,0.0697961458108973,0.00112106201573681,1.91167271521841
"281","0330",3,2.26712887384505,0.0182619600742544,0.00796358238349058,2.25683049615429
"282","0330",4,1.73571104556374,4.73505087270216,0.00916225875240807,-2.99017756838601
"283","0331",2,1.74573367220497,0,0,1.74573367220497
"284","0331",3,2.356304957311,0.0643975900268832,0,2.29190736728412
"285","0331",4,1.51558312597754,0.485420691181975,0.00398832351097311,1.03415075830653
"286","0332",2,2.73384189570747,7.31017592937985,0,-4.57633403367237
"287","0332",3,3.6745096762281,4.48800471737816,0,-0.813495041150057
"288","0332",4,1.33489420069927,15.3670533825133,0.00254659420541852,-14.0296125876086
"289","0401",2,1.90044534865433,0.0638658495986804,0.118945296633993,1.95552479568964
"290","0401",3,2.17152041926504,0.673125389528416,0.0896926753623962,1.58808770509902
"291","0401",4,2.43933121157426,1.85480801234649,0.0579205225867589,0.642443721814524
"292","0402",2,1.94824858794491,0.250182359354569,0.0138097211723381,1.71187594976268
"293","0402",3,2.75464200559653,0.286111946759828,0.0649623952902761,2.53349245412698
"294","0402",4,2.64789117064624,0.0437371136025942,0.0522040934484937,2.65635815049214
"295","0403",2,4.0314259944175,9.09822205632701,1.06196460938359,-4.00483145252592
"296","0403",3,2.87156818110869,0.00411015947301954,0.0534324304058255,2.92089045204149
"297","0403",4,2.15112355234054,16.9781549087331,0.0483283329917643,-14.7787030234008
"298","0404",2,2.14608623911093,1.43650766286809,0.0136361404598598,0.723214716702701
"299","0404",3,1.52933991120714,3.40059020326518,0.00995636041364397,-1.86129393164439
"300","0404",4,1.6913160773596,0.0447082098875487,0.0239392268542513,1.6705470943263
"301","0405",2,2.18789464261582,1.73467789295804,0.00275814474562858,0.455974894403409
"302","0405",3,3.27546686104533,0.044114399155756,0.000990380582272265,3.23234284247185
"303","0405",4,3.2405104278086,4.81049781540097,0.000162204022778808,-1.56982518356958
"304","0406",2,1.37867229995793,9.2058801212292,0.000483048786648078,-7.82672477248463
"305","0406",3,2.4486886683579,5.28771554295795,0.000287828821159346,-2.8387390457789
"306","0406",4,2.09329725995166,0.449660355025623,0.00206959538106168,1.6457065003071
"307","0407",2,0.966727381716324,0.0386197867037253,0.000387608195157376,0.928495203207756
"308","0407",3,1.64445275433961,0.000670622428930747,0.00150234049149749,1.64528447240218
"309","0407",4,1.19097029842283,0.0129831036821449,0.00210250002934604,1.18008969477003
"310","0408",2,1.58535597354662,0.778430152579632,0.00197440756048713,0.808900228527472
"311","0408",3,2.77107884212898,0.0110552207121809,0.0295485509598845,2.78957217237669
"312","0408",4,1.29350120829339,8.25056922139464,0.0244067618009374,-6.93266125130032
"313","0409",2,3.35531997259763,1.17050562833345,0.0130766709423084,2.19789101520649
"314","0409",3,2.39819966895081,0.23167729100852,0.0694851078699813,2.23600748581227
"315","0409",4,2.08810305937501,0.140553362373299,0.0126100315682867,1.96015972857
"316","0410",2,2.20294829910959,4.57921408738226,0.00632952028242779,-2.36993626799024
"317","0410",3,3.13203818073567,0.102521568718209,0.0202443631173544,3.04976097513481
"318","0410",4,1.76938349440053,0.106078086406395,0.0131285994879358,1.67643400748207
"319","0411",2,1.09764494071678,0.0390891858300958,0.0179509584535472,1.07650671334023
"320","0411",3,0.955580563238766,5.05876866665452,0.0611062799412525,-4.0420818234745
"321","0411",4,0.522633122989433,0.117367787222093,0.0615541274544651,0.466819463221805
"322","0412",2,0.383260292445485,16.8871521653323,0.00922165283817901,-16.4946702200486
"323","0412",3,0.84048201456777,7.586385889383,0.0531216256677154,-6.69278224914751
"324","0412",4,0.748223041310751,0.440897520956948,0.361349281108532,0.668674801462335
"325","0413",2,0.722819566124725,0.264992421171847,0.001310386415384,0.459137531368262
"326","0413",3,2.37347595025649,0.515880295167583,0.0130241942924975,1.87061984938141
"327","0413",4,0.366487487956222,2.56496247858087,0.00472601514826834,-2.19374897547638
"328","0414",2,0.884980460964571,0.185023702153377,0.0102583383049895,0.710215097116184
"329","0414",3,0.91566884303964,3.46319366791937,0.107420470791275,-2.44010435408845
"330","0414",4,0.743531902544492,7.14875954333957,0.0256557715128874,-6.37957186928219
"331","0415",2,1.44919143653888,0.230008747020539,0.00684569190545226,1.2260283814238
"332","0415",3,3.17229786499854,6.3936228887927,0.0181249335814133,-3.20320009021275
"333","0415",4,2.34189016352466,0.26847970119151,0.153025760833784,2.22643622316693
"334","0416",2,1.58630705042091,0.275450103002996,0.00231204053037268,1.31316898794828
"335","0416",3,1.1017116706782,5.75559812772683,0.0313471624495581,-4.62253929459907
"336","0416",4,0.867349408313295,5.07739418481407,0.031029666560166,-4.1790151099406
"337","0417",2,2.12526547070301,0.182498968008513,0.000231207328974546,1.94299771002347
"338","0417",3,2.69611403499018,0.417250378415564,0.000836386883817038,2.27970004345844
"339","0417",4,2.10600657405529,0,0.00570752082967609,2.11171409488497
"340","0418",2,1.5084725536888,1.17773521403053,0,0.330737339658277
"341","0418",3,1.74859597841593,0.115904169649514,0.00148389673482283,1.63417570550124
"342","0418",4,1.15544448644467,2.00913728186817,0,-0.853692795423505
"343","0419",2,0.834954046797807,0.0584400973178105,0.000745603256916553,0.777259552736913
"344","0419",3,1.03654615478161,0.0197399433756746,0.0183681219146186,1.03517433332055
"345","0419",4,0.719440015549641,0.134173527996107,0.000744712136337101,0.586011199689871
"346","0420",2,2.09434581358702,4.26858012201394,0.00140070797898837,-2.17283360044793
"347","0420",3,2.89968227645578,0.059570482335537,0.00531791474428932,2.84542970886453
"348","0420",4,1.70870051061371,0.0217121691199101,0.000702991532972401,1.68769133302677
"349","0421",2,1.83159175414798,0.0523938519326782,0.00353412931293979,1.78273203152824
"350","0421",3,2.45566891162123,0.0139948442647458,0.000287828821159346,2.44196189617764
